0.0,0.0
-0.0074309018,-0.004971881
-0.0145498095,-0.010381045
-0.021654338,-0.015809083
-0.028596327,-0.021443503
-0.035402678,-0.027241044
-0.04218521,-0.033066437
-0.04898279,-0.038874257
-0.05545204,-0.0450457
-0.06199796,-0.05113576
-0.068435885,-0.057339877
-0.074800126,-0.063619554
-0.08108235,-0.069981284
-0.08728816,-0.07641757
-0.09338745,-0.0829549
-0.09934878,-0.089618266
-0.105259836,-0.09632628
-0.111010045,-0.10317266
-0.11650471,-0.11022579
-0.12181186,-0.11742107
-0.12702161,-0.12468718
-0.13214295,-0.13201588
-0.137205,-0.13938566
-0.14219822,-0.14680223
-0.14704408,-0.15431592
-0.15177949,-0.1618997
-0.15651146,-0.16948563
-0.16130918,-0.17703015
-0.16616555,-0.18453705
-0.17108664,-0.19200169
-0.1759665,-0.19949333
-0.18087353,-0.20696722
-0.18596771,-0.21431482
-0.19117253,-0.22158447
-0.19633818,-0.228882
-0.2017676,-0.23598547
-0.20727488,-0.24302875
-0.21278311,-0.2500713
-0.21836282,-0.25705734
-0.22399983,-0.26399723
-0.22960828,-0.2709602
-0.23520058,-0.2779362
-0.24075088,-0.2849456
-0.24625805,-0.29198897
-0.25166783,-0.29910743
-0.25714216,-0.30617636
-0.26251405,-0.31332344
-0.26809186,-0.320311
-0.2736583,-0.3273076
-0.2792621,-0.33427435
-0.2849402,-0.34118065
-0.29069763,-0.34802097
-0.29648793,-0.35483348
-0.30232635,-0.3616048
-0.30821136,-0.36833566
-0.3141417,-0.37502664
-0.32024437,-0.3815608
-0.32631245,-0.3881271
-0.33251932,-0.39456233
-0.33872512,-0.40099862
-0.3449175,-0.40744781
-0.35113952,-0.41386843
-0.3574207,-0.42023116
-0.36368763,-0.42660797
-0.36996347,-0.432976
-0.376253,-0.43933052
-0.38249648,-0.4457303
-0.38879195,-0.4520789
-0.39499757,-0.45851538
-0.40117097,-0.46498278
-0.40735328,-0.47144166
-0.41358617,-0.47785172
-0.4198945,-0.48418757
-0.42632887,-0.49039537
-0.43282998,-0.49653324
-0.43942368,-0.5025715
-0.44606724,-0.5085549
-0.4527964,-0.51444185
-0.459552,-0.5202985
-0.46630356,-0.5261597
-0.47304434,-0.5320334
-0.47987902,-0.5377975
-0.48680612,-0.54345024
-0.49376872,-0.5490592
-0.5007398,-0.5546576
-0.5077657,-0.560187
-0.5147742,-0.5657385
-0.5217584,-0.57132053
-0.5287189,-0.576932
-0.53559196,-0.58265024
-0.5424686,-0.58836424
-0.54932606,-0.59410125
-0.556161,-0.5998651
-0.56310964,-0.60549134
-0.57000834,-0.6111787
-0.57694167,-0.6168238
-0.5838973,-0.62244135
-0.5908958,-0.62800545
-0.5979068,-0.6335537
-0.60494626,-0.6390659
-0.6120266,-0.6445255
-0.6191445,-0.649936
-0.62630844,-0.65528536
-0.63352317,-0.66056603
-0.6408236,-0.6657276
-0.64826584,-0.67068255
-0.6557054,-0.6756415
-0.66320527,-0.68050873
-0.67075235,-0.68530244
-0.67834187,-0.69002867
-0.6859391,-0.69474256
-0.69354767,-0.69943804
-0.7011133,-0.7042025
-0.7087081,-0.7089202
-0.71631664,-0.7136157
-0.72387844,-0.7183861
-0.7315101,-0.723044
-0.7390893,-0.7277867
-0.7466578,-0.7325466
-0.7542281,-0.7373035
-0.76182514,-0.7420176
-0.76943505,-0.746711
-0.7770285,-0.7514309
-0.7846493,-0.7561065
-0.79227006,-0.7607821
-0.79989773,-0.76544654
-0.8076053,-0.7699776
-0.8152956,-0.7745381
-0.8231439,-0.7788208
-0.8310036,-0.7830826
-0.8389143,-0.7872491
-0.84683657,-0.7913934
-0.85480666,-0.795445
-0.86274815,-0.79955244
-0.8706944,-0.8036506
-0.878602,-0.8078228
-0.8864418,-0.8121211
-0.8942441,-0.81648725
-0.90204924,-0.82084817
-0.90988564,-0.8251527
-0.9176767,-0.8295387
-0.9254318,-0.833988
-0.933166,-0.83847344
-0.9409393,-0.8428909
-0.94868875,-0.84735006
-0.95644146,-0.8518035
