0.0,0.0
0.008840312,0.0013367101
0.017717082,0.002404821
0.026612114,0.0033083204
0.035520766,0.004065846
0.04443296,0.004780497
0.053341918,0.005534418
0.06224285,0.006377797
0.071132824,0.0073297787
0.08000634,0.008424619
0.08885767,0.009686261
0.09767321,0.011177681
0.106447525,0.012895015
0.1151663,0.014875138
0.12377415,0.01729233
0.13230416,0.019971296
0.1407495,0.022906302
0.14910989,0.026075184
0.15740305,0.02941603
0.16558754,0.03301493
0.17345263,0.03726678
0.18104291,0.041991778
0.188529,0.04688017
0.19574343,0.05216127
0.20280018,0.05765127
0.20973915,0.06328941
0.21654125,0.06909195
0.2233125,0.074930444
0.22990423,0.080970876
0.23636505,0.087151155
0.24266191,0.0934984
0.24881,0.099989854
0.25458267,0.1068173
0.25998506,0.11394136
0.2650409,0.12131538
0.26988012,0.12883335
0.27446783,0.13650739
0.2787366,0.14436331
0.28256536,0.15244283
0.28616837,0.1606255
0.28949416,0.16892472
0.29255402,0.17732562
0.2953914,0.18580425
0.29790822,0.1943835
0.30016536,0.2030347
0.30204633,0.2117754
0.30370766,0.2205605
0.3050102,0.22940591
0.30600798,0.23829086
0.30669183,0.24720547
0.30714113,0.25613496
0.30751318,0.26506802
0.30782303,0.27400345
0.30776894,0.28294408
0.3075962,0.2918832
0.30722857,0.30081645
0.30665597,0.3097389
0.30589667,0.3186474
0.30503193,0.3275463
0.30397257,0.3364241
0.30266312,0.3452685
0.30115655,0.35408145
0.2995992,0.36288556
0.29800633,0.37168333
0.29629976,0.38045976
0.29456633,0.3892309
0.29276305,0.39798796
0.29086697,0.4067254
0.28891972,0.4154516
0.28692818,0.42416775
0.2849349,0.43288353
0.28293395,0.44159755
0.2809293,0.4503107
0.27886093,0.45900896
0.2768965,0.4677313
0.27498263,0.47646487
0.27310663,0.48520663
0.27122876,0.493948
0.269395,0.5026987
0.2676116,0.5114598
0.26584566,0.5202245
0.2641209,0.52899736
0.2623481,0.5377606
0.2605982,0.5465285
0.25886777,0.55530024
0.25705224,0.5640548
0.2553449,0.57283103
0.2537078,0.5816207
0.25219774,0.59043306
0.25082865,0.59926844
0.24960284,0.6081248
0.24856797,0.6170055
0.24767317,0.62590146
0.24700147,0.634817
0.24673171,0.6437537
0.2469663,0.6526914
0.24735032,0.66162395
0.2481672,0.67052734
0.24936654,0.67938733
0.2507927,0.68821365
0.2526059,0.6969687
0.25474164,0.7056506
0.25713888,0.71426404
0.259836,0.72278833
0.26271728,0.73125213
0.26583043,0.73963344
0.26923382,0.74790114
0.27287954,0.7560649
0.27679884,0.76410085
0.2810199,0.7719825
0.28573924,0.7795763
0.29089797,0.78687876
0.29632512,0.79398394
0.3021299,0.8007841
0.30830285,0.80725193
0.31477988,0.81341517
0.32147238,0.81934375
0.32851952,0.8248461
0.33584157,0.8299769
0.34335107,0.8348293
0.3510776,0.83932805
0.35904175,0.8433913
0.36716753,0.8471208
0.37544683,0.8504959
0.38387817,0.8534708
0.3924301,0.8560789
0.40107083,0.8583758
0.40976474,0.86046237
0.41850093,0.8623641
0.4272635,0.8641404
0.4360324,0.8658851
0.44477943,0.86773646
0.4535291,0.8695753
0.4622879,0.87137
0.47103196,0.87323534
0.47978282,0.87506855
0.48854712,0.87683624
0.49731812,0.8785704
0.50609535,0.8802726
0.5148758,0.881958
0.5236666,0.88358897
0.5324577,0.8852183
0.54124326,0.8868772
0.55002964,0.8885317
0.55883956,0.89005584
0.56766915,0.89146173
0.5765134,0.8927722
0.5853571,0.8940863
0.5941973,0.895424
0.60303164,0.89679956
0.6118604,0.8982105
0.6206876,0.89963114
0.6294961,0.90116376
0.6382955,0.90274787
0.64707696,0.904428
0.65585077,0.9061479
0.6646003,0.9079873
0.6733362,0.90989035
0.6820863,0.91172725
0.6908344,0.9135735
0.6995771,0.91544515
0.7083111,0.91735697
0.7170599,0.9191999
0.7258369,0.9209038
0.73461926,0.9225795
0.74337345,0.92439675
0.75214696,0.9261182
0.7609396,0.92773926
0.76975644,0.9292229
0.7785978,0.9305527
0.7874489,0.9318159
0.79631597,0.9329616
0.80517584,0.9341618
0.81403005,0.935403
0.8228762,0.9367005
0.83171743,0.9380313
0.84055406,0.9393923
0.8493838,0.94079727
0.8582123,0.9422098
0.86702704,0.9437058
0.87585104,0.94514614
0.88468003,0.9465555
0.8935111,0.947952
0.9023344,0.949397
0.9111618,0.9508166
0.91998714,0.9522488
0.9288127,0.9536799
0.937636,0.9551244
0.94646317,0.9565455
0.955292,0.957956
0.964134,0.95928174
0.97299033,0.9605077
0.98184866,0.9617192
0.99070466,0.9629476
0.9995472,0.9642694
1.0083796,0.96565723
1.017203,0.9671015
1.0260149,0.9686137
1.0348186,0.97017336
1.0435995,0.9718569
1.0523534,0.9736752
1.0610955,0.97554946
1.0698321,0.97744924
1.0785834,0.97928053
1.0873532,0.9810203
1.0961273,0.9827388
1.1049056,0.9844357
1.1136839,0.98613214
1.1224747,0.98776317
1.13127,0.98936945
1.1400497,0.99105936
1.148838,0.99270314
1.1576421,0.99426055
1.1664618,0.9957271
1.1752864,0.99716413
1.1841143,0.9985803
1.1929423,0.99999624
1.2017624,1.0014596
1.2105767,1.002959
1.219374,1.0045545
1.228144,1.0062934
1.2368925,1.0081381
1.2456198,1.01008
1.2543457,1.0120283
1.2630606,1.0140256
1.271773,1.0160338
1.2804899,1.0180218
1.2892084,1.0200031
1.2979261,1.0219879
1.3066497,1.0239469
1.3153759,1.0258938
1.3241099,1.0278056
1.3328264,1.0297956
1.3415595,1.0317111
1.3503002,1.033592
1.3590552,1.0354052
1.3678237,1.0371513
1.3765881,1.0389186
1.3853447,1.0407239
1.3940805,1.0426278
1.4027888,1.0446535
1.411446,1.0468878
1.4200463,1.0493314
1.4285964,1.0519456
1.437062,1.0548216
1.4454802,1.0578336
1.4538444,1.0609924
1.4621496,1.0643033
1.4704081,1.0677289
1.4785932,1.0713261
1.4866955,1.0751065
1.4947298,1.0790296
1.5027212,1.0830389
1.5106646,1.0871426
1.5185201,1.0914121
1.5262703,1.0958699
1.5340155,1.1003363
1.5416752,1.104948
1.5492306,1.1097286
1.556699,1.1146438
1.5640979,1.1196634
1.5714161,1.1247995
1.5786222,1.130092
1.5857109,1.1355407
1.5927286,1.1410806
1.599605,1.1467949
1.606334,1.1526821
1.6128901,1.158761
1.6193727,1.1649184
1.6257774,1.1711569
1.6320895,1.1774889
1.6383628,1.1838595
1.6445825,1.1902823
1.6507366,1.1967682
1.6568631,1.20328
1.6630213,1.2097617
1.6692319,1.2161934
1.6754205,1.2226464
1.6815217,1.229182
1.6876483,1.2356937
1.6937747,1.2422056
1.6999068,1.2487122
1.706011,1.255245
1.7121242,1.2617693
1.7182618,1.2682706
1.7243966,1.2747747
1.7305101,1.2812986
1.736595,1.2878493
1.7426594,1.2944189
1.7487111,1.3010004
1.7546512,1.3076826
1.7605973,1.3143595
1.7665482,1.3210323
1.7725025,1.3277019
1.7784777,1.334353
1.7844375,1.3410176
1.7903651,1.347711
1.7963089,1.35439
1.8023342,1.3609955
1.8084598,1.3675083
1.814609,1.3739986
1.8208086,1.3804408
1.8271149,1.3867787
1.8335099,1.3930271
1.840068,1.399104
1.8466954,1.4051054
1.853441,1.4109735
1.860288,1.4167229
1.8672097,1.4223822
1.8741553,1.4280123
1.8812214,1.4334902
1.8883747,1.4388537
1.8956631,1.4440322
1.90306,1.4490546
1.910647,1.4537847
1.9183428,1.4583358
1.9262338,1.4625396
1.9342408,1.4665177
1.9423772,1.470224
1.9506108,1.4737093
1.9589188,1.477013
1.9672936,1.4801437
1.9757317,1.4830995
1.9841932,1.4859875
1.9926807,1.4887983
2.0012372,1.4913915
2.009824,1.4938818
2.0184407,1.4962677
2.0270708,1.498604
2.0357327,1.5008199
2.0444047,1.5029957
2.053086,1.5051341
2.0617573,1.5073133
2.0704172,1.5095366
2.0790503,1.5118618
2.0876586,1.5142769
2.0962696,1.5166831
2.1048746,1.5191101
2.113461,1.5216025
2.122061,1.5240471
2.1306527,1.526521
2.1392312,1.5290405
2.147801,1.5315896
2.1563773,1.5341159
2.1649609,1.5366182
2.1735902,1.5389581
2.1822195,1.5412973
2.190872,1.5435494
2.1995487,1.5457064
2.2082503,1.5477608
2.2169623,1.5497702
2.2256753,1.5517758
2.234393,1.5537616
2.2431207,1.5557016
2.2518454,1.5576555
2.2605538,1.5596803
2.2692137,1.5619041
2.2778218,1.5643201
2.286412,1.5667993
2.2949963,1.5692993
2.3035557,1.5718826
2.3121028,1.5745065
2.3206508,1.5771277
2.329195,1.5797608
2.3377502,1.5823579
2.3463118,1.5849339
2.3548954,1.5874357
2.3634982,1.5898707
2.37209,1.592344
2.3806794,1.5948266
2.3892934,1.5972214
2.3979292,1.5995365
2.4065998,1.6017178
2.4152715,1.6038948
2.4239445,1.6060673
2.4326184,1.6082356
2.4412844,1.6104354
2.4499428,1.6126643
2.458588,1.6149447
2.4672084,1.6173167
2.4757888,1.6198298
2.4843848,1.6222886
2.4929898,1.6247159
2.5016,1.6271247
2.510232,1.6294546
2.518876,1.6317385
2.527532,1.6339775
2.5362067,1.6361431
2.5449023,1.6382225
2.5536377,1.6401279
2.562397,1.6419203
2.5711746,1.6436208
2.5799701,1.6452261
2.5887933,1.6466725
2.597638,1.6479797
2.6064928,1.6492169
2.61536,1.6503612
2.62425,1.6513139
2.6331584,1.6520727
2.6420853,1.6525736
2.6510181,1.6529504
2.6599567,1.6531467
2.6688974,1.6531701
2.677838,1.653161
2.6867754,1.652913
2.695699,1.6523582
2.7045887,1.6514033
2.7134454,1.6501807
2.7222533,1.6486448
2.730973,1.6466689
2.7394438,1.6438079
2.7477975,1.6406217
2.7559423,1.6369339
2.7638485,1.6327589
2.7714837,1.6281066
2.7789104,1.6231285
2.7860034,1.6176852
2.792855,1.6119412
2.7993221,1.6057675
2.8051136,1.5989559
2.8105571,1.5918632
2.815299,1.5842834
2.8197265,1.5765158
2.8238945,1.568606
2.8273845,1.5603745
2.8305619,1.5520173
2.83355,1.5435907
2.8363862,1.5351117
2.838963,1.5265503
2.841244,1.5179054
2.843398,1.509228
2.8450978,1.5004503
2.846606,1.4916376
2.8479073,1.482792
2.8488388,1.4738998
2.849642,1.4649951
2.8501532,1.456069
2.8505428,1.4471366
2.850909,1.4382033
2.8511734,1.4292665
2.8512616,1.4203261
2.8511863,1.4113857
2.8510551,1.4024458
2.850859,1.3935071
2.850567,1.3845711
2.8502824,1.3756348
2.8499353,1.3667008
2.8495889,1.3577666
2.849298,1.3488306
2.84901,1.3398944
2.8487306,1.330958
2.8483295,1.3220263
2.8479254,1.3130946
2.8475912,1.3041601
2.8472872,1.2952244
2.8470333,1.2862872
2.8470004,1.2773465
2.8470156,1.2684057
2.8470216,1.2594649
2.8469803,1.2505242
2.84696,1.2415833
2.8469038,1.2326428
2.84669,1.2237046
2.8464534,1.2147669
2.846313,1.2058271
2.8461509,1.1968877
2.8460193,1.1879479
2.845893,1.179008
2.84596,1.1700674
2.8459558,1.1611266
2.8459148,1.1521859
2.84597,1.1432453
2.8462021,1.1343075
2.8465574,1.1253737
2.8469505,1.1164416
2.8473318,1.1075089
2.8476307,1.0985731
2.8479037,1.0896364
2.8481936,1.0807004
2.8485272,1.0717658
2.8488612,1.0628312
2.8490999,1.0538936
2.84927,1.0449544
2.8494782,1.036016
2.8496847,1.0270776
2.849897,1.0181392
2.8500416,1.0091996
2.8501303,1.0002593
2.850184,0.99131864
2.8502429,0.98237807
2.8503187,0.9734376
2.8504052,0.9644972
2.850523,0.95555717
2.8506887,0.9466179
2.8509095,0.9376798
2.851216,0.92874426
2.8515384,0.9198093
2.8519511,0.910878
2.8524346,0.9019503
2.8528795,0.8930206
2.8532991,0.8840896
2.8536823,0.875157
2.8541384,0.86622787
2.8545737,0.85729766
2.8550167,0.8483678
2.8555284,0.83944166
2.8560846,0.8305182
2.8565617,0.8215901
2.8569024,0.8126558
2.8570812,0.8037168
2.8572445,0.79477745
2.8574135,0.78583825
2.8575659,0.77689874
2.8577445,0.7679597
2.857949,0.7590213
2.8582113,0.75008434
2.858472,0.74114734
2.8588529,0.7322146
2.859401,0.7232906
2.8600085,0.7143705
2.8607244,0.7054584
2.8614464,0.6965468
2.8621306,0.6876322
2.8628018,0.6787166
2.8634849,0.66980195
2.8640943,0.66088194
2.8645146,0.651951
2.8647969,0.64301467
2.8650916,0.63407874
2.8652546,0.6251394
2.865312,0.6161988
2.8653157,0.60725796
2.8652737,0.59831727
2.8652394,0.5893765
2.865244,0.5804357
2.8652475,0.5714949
2.8653378,0.56255454
2.8655338,0.55361587
2.8658454,0.5446805
2.8662415,0.5357484
2.8667693,0.5268232
2.8673058,0.5178985
2.867892,0.50897694
2.8684988,0.50005674
2.8690586,0.49113348
2.8695757,0.48220766
2.8700714,0.4732806
2.8706126,0.4643562
2.871082,0.45542777
2.871496,0.44649655
2.8719156,0.4375656
2.8723264,0.42863423
2.8727012,0.41970128
2.8731136,0.41077
2.8734918,0.4018372
2.8738976,0.39290562
2.874337,0.38397563
2.8747904,0.3750463
2.8753273,0.36612165
2.8759065,0.35719964
2.8764787,0.34827715
2.8770776,0.33935645
2.8777976,0.3304447
2.8785474,0.3215354
2.8793633,0.3126319
2.880256,0.30373576
2.8811522,0.29483998
2.8819933,0.28593883
2.882785,0.27703315
2.8836155,0.268131
2.8844273,0.25922713
2.8852634,0.2503255
2.8860707,0.24142122
2.8869727,0.23252603
2.8877857,0.22362228
2.8886137,0.2147199
2.8893783,0.20581186
2.8900297,0.19689481
2.8906791,0.18797764
2.8913114,0.17905922
2.89197,0.17014271
2.892748,0.16123584
2.893601,0.15233581
2.8944216,0.14343274
2.8952918,0.1345344
2.8962753,0.12564787
2.89729,0.11676483
2.89839,0.10789198
2.8994865,0.09901868
2.9006064,0.090148285
2.9017682,0.081283286
2.902935,0.07241894
2.904059,0.06354905
2.9051294,0.054672576
2.9061692,0.045792427
2.9072342,0.036915284
2.90829,0.028037027
2.9092264,0.019145422
2.910152,0.010252654
2.9110134,0.0013534343
2.9118571,-0.0075474614
2.9126544,-0.016452651
2.913459,-0.025357176
2.914321,-0.034256328
2.9152627,-0.043147385
2.916312,-0.05202639
2.9174795,-0.060890626
2.9187167,-0.06974542
2.9198775,-0.078610554
2.9211566,-0.0874594
2.9225593,-0.09628951
2.9240284,-0.1051088
2.9255075,-0.11392638
2.9269745,-0.12274603
2.928423,-0.13156873
2.92974,-0.14041199
2.9309583,-0.14926939
2.932149,-0.15813056
2.9334347,-0.16697842
2.9346251,-0.1758396
2.935729,-0.184712
2.9368305,-0.19358468
2.9379673,-0.20245293
2.9391701,-0.21131246
2.9403918,-0.22016943
2.941614,-0.2290263
2.9428566,-0.23788033
2.9441652,-0.24672483
2.9456155,-0.25554723
2.947281,-0.26433158
2.949089,-0.27308762
2.9508717,-0.2818489
2.9526682,-0.29060736
2.9545014,-0.29935822
